swappable_index,source_index,unit_id,land_use,block_id
2165,3764,511011211002,forest,2704
2166,3765,511011208007,farmland,2394
2167,3770,511011208008,farmland,2407
2168,3771,511011206004,forest,2102
2169,3773,511011208008,farmland,2406
2170,3779,511011211007,forest,2767
2171,3780,511011208004,farmland,2359
2172,3782,511011206011,forest,2157
2173,3783,511011206011,farmland,2157
2174,3788,511011206010,forest,2147
2175,3789,511011206004,farmland,2098
2176,3790,511011206004,farmland,2095
2177,3791,511011208016,forest,2473
2178,3793,511011208016,farmland,2471
2179,3795,511011206010,farmland,2149
2180,3797,511011208015,forest,2462
2181,3798,511011208015,forest,2462
2182,3799,511011208014,forest,2455
2183,3803,511011206007,farmland,2126
2184,3805,511011206010,farmland,2150
2185,3808,511011208016,forest,2468
2186,3811,511011206007,farmland,2123
2187,3813,511011206012,farmland,2161
2188,3814,511011208016,forest,2478
2189,3816,511011206010,farmland,2150
2190,3817,511011206010,forest,2152
2191,3818,511011208016,farmland,2477
2192,3819,511011211002,forest,2699
2193,3820,511011206004,forest,2097
2194,3825,511011206007,forest,2127
2195,3826,511011208007,farmland,2398
2196,3830,511011211003,farmland,2718
2197,3832,511011208004,forest,2358
2198,3833,511011206004,farmland,2097
2199,3834,511011206010,forest,2147
2200,3835,511011206010,farmland,2151
2201,3836,511011206016,farmland,2191
2202,3838,511011206012,forest,2158
2203,3840,511011208015,farmland,2458
2204,3841,511011208007,farmland,2395
2205,3842,511011206012,farmland,2162
2206,3843,511011208003,farmland,2357
2207,3845,511011208003,farmland,2355
2208,3846,511011208016,forest,2470
2209,3847,511011211002,forest,2703
2210,3850,511011211009,farmland,2781
2211,3851,511011208016,farmland,2474
2212,3853,511011208002,forest,2342
2213,3856,511011206015,forest,2184
2214,3857,511011206015,farmland,2185
2215,3860,511011208014,farmland,2451
2216,3861,511011208008,farmland,2405
2217,3862,511011208009,forest,2415
2218,3864,511011206007,farmland,2125
2219,3865,511011208009,forest,2414
2220,3867,511011206010,farmland,2146
2221,3868,511011208014,farmland,2455
2222,3869,511011211007,forest,2761
2223,3871,511011206004,farmland,2097
2224,3874,511011206010,farmland,2144
2225,3876,511011206010,forest,2145
2226,3877,511011208008,farmland,2405
2227,3878,511011206005,farmland,2104
2228,3879,511011208016,forest,2475
2229,3880,511011208008,farmland,2410
2230,3882,511011206007,farmland,2119
2231,3887,511011211007,forest,2769
2232,3889,511011208016,forest,2475
2233,3890,511011208016,farmland,2473
2234,3891,511011206005,farmland,2110
2235,3895,511011206010,forest,2146
2236,3896,511011206010,farmland,2146
2237,3898,511011206004,forest,2097
2238,3899,511011206007,forest,2123
2239,3900,511011206005,forest,2109
2240,3903,511011208008,farmland,2407
2241,3906,511011208016,farmland,2476
2242,3907,511011206007,forest,2124
2243,3908,511011208016,farmland,2475
2244,3909,511011206004,farmland,2096
2245,3912,511011206011,forest,2154
2246,3914,511011208016,farmland,2469
2247,3915,511011208016,forest,2469
2248,3916,511011208008,farmland,2404
2249,3917,511011208014,forest,2448
2250,3919,511011208016,forest,2477
2251,3921,511011208016,farmland,2473
2252,3923,511011208008,farmland,2410
2253,3930,511011208014,forest,2455
2254,3934,511011208014,farmland,2448
2255,3937,511011211002,forest,2704
2256,3938,511011208016,farmland,2473
2257,3941,511011206015,forest,2187
2258,3943,511011208016,forest,2473
2259,3944,511011208008,farmland,2409
2260,3947,511011208016,forest,2475
2261,3950,511011206010,farmland,2146
2262,3953,511011206007,farmland,2124
2263,3958,511011206007,farmland,2119
2264,3961,511011208016,farmland,2478
2265,3962,511011208016,forest,2468
2266,3963,511011208016,forest,2475
2267,3965,511011206007,forest,2119
2268,3966,511011208008,farmland,2407
2269,3973,511011208014,farmland,2447
2270,3974,511011208004,farmland,2359
2271,3975,511011206011,forest,2154
2272,3976,511011208014,farmland,2453
2273,3979,511011206011,forest,2155
2274,3980,511011208008,farmland,2407
2275,3981,511011208004,farmland,2358
2276,3982,511011208016,forest,2469
2277,3983,511011208016,farmland,2468
2278,3986,511011206010,farmland,2146
2279,3987,511011208016,farmland,2470
2280,3989,511011206011,forest,2156
2281,3991,511011208014,farmland,2453
2282,3992,511011208008,farmland,2404
2283,3993,511011206010,farmland,2144
2284,3994,511011208014,forest,2447
2285,3995,511011206010,forest,2145
2286,3998,511011206015,forest,2184
2287,3999,511011211002,forest,2703
2288,4000,511011206004,forest,2097
2289,4001,511011208008,farmland,2408
2290,4002,511011208008,farmland,2408
2291,4004,511011208016,forest,2472
2292,4005,511011208008,forest,2409
2293,4007,511011208014,farmland,2453
2294,4008,511011206011,farmland,2154
2295,4009,511011206007,farmland,2119
2296,4012,511011208014,forest,2447
2297,4016,511011208014,farmland,2447
2298,4017,511011206007,farmland,2122
2299,4019,511011206011,farmland,2157
2300,4020,511011208004,forest,2359
2301,4021,511011206010,farmland,2153
2302,4023,511011211002,forest,2700
2303,4024,511011208008,farmland,2404
2304,4026,511011208014,farmland,2447
2305,4027,511011208008,forest,2409
2306,4029,511011208014,forest,2453
2307,4031,511011208014,forest,2447
2308,4032,511011208004,farmland,2358
2309,4033,511011208014,farmland,2455
2310,4034,511011208014,farmland,2455
2311,4037,511011206007,farmland,2126
2312,4039,511011211007,forest,2769
2313,4040,511011206010,forest,2146
2314,4041,511011206010,forest,2144
2315,4042,511011208004,farmland,2359
2316,4044,511011206011,farmland,2155
2317,4047,511011206007,farmland,2123
2318,4049,511011208008,farmland,2408
2319,4050,511011206010,farmland,2144
2320,4052,511011208014,farmland,2448
2321,4053,511011211002,forest,2700
2322,4055,511011208016,forest,2476
2323,4057,511011206015,forest,2185
2324,4063,511011206010,farmland,2149
2325,4065,511011208016,farmland,2468
2326,4066,511011208014,forest,2449
2327,4067,511011211007,forest,2766
2328,4070,511011206011,farmland,2154
2329,4071,511011206011,forest,2154
2330,4072,511011206010,forest,2145
2331,4075,511011211002,forest,2701
2332,4076,511011208016,forest,2466
2333,4077,511011208014,forest,2451
2334,4079,511011208002,forest,2341
2335,4081,511011206011,forest,2157
2336,4083,511011208008,forest,2404
2337,4084,511011208016,forest,2475
2338,4086,511011208008,forest,2405
2339,4088,511011211002,forest,2698
2340,4090,511011208014,forest,2455
2341,4092,511011208016,forest,2473
2342,4093,511011211007,forest,2769
2343,4094,511011208016,forest,2475
2344,4095,511011208014,farmland,2455
2345,4096,511011208016,farmland,2473
2346,4097,511011208016,forest,2473
2347,4098,511011208014,forest,2450
2348,4099,511011208014,farmland,2450
2349,4101,511011206010,forest,2146
2350,4104,511011208002,farmland,2341
2351,4107,511011206004,forest,2096
2352,4115,511011206011,farmland,2156
2353,4117,511011206007,farmland,2124
2354,4120,511011206010,farmland,2147
2355,4121,511011208007,forest,2400
2356,4123,511011208014,farmland,2447
2357,4124,511011208014,forest,2455
2358,4125,511011206005,farmland,2110
2359,4126,511011211002,forest,2704
2360,4131,511011206007,forest,2123
2361,4132,511011206004,forest,2097
2362,4134,511011206007,farmland,2121
2363,4135,511011206010,forest,2147
2364,4136,511011208014,farmland,2450
2365,4138,511011206010,forest,2144
2366,4140,511011208008,forest,2409
2367,4141,511011206015,forest,2187
2368,4142,511011208008,forest,2404
2369,4144,511011206004,forest,2097
2370,4145,511011206010,farmland,2147
2371,4146,511011211002,forest,2699
2372,4151,511011206004,forest,2099
2373,4154,511011208014,farmland,-1
2374,4156,511011208014,farmland,2455
2375,4160,511011208016,forest,2470
2376,4161,511011208008,forest,2408
2377,4163,511011208014,farmland,2455
2378,4164,511011206010,forest,2153
2379,4166,511011208014,forest,2449
2380,4167,511011208008,forest,2405
2381,4173,511011208014,farmland,2447
2382,4175,511011206010,farmland,2144
2383,4176,511011206010,farmland,2144
2384,4177,511011208014,farmland,2451
2385,4178,511011208016,farmland,2475
2386,4179,511011208008,farmland,2407
2387,4180,511011208014,forest,2453
2388,4182,511011206011,farmland,2155
2389,4184,511011208016,forest,2473
2390,4186,511011208014,farmland,2455
2391,4187,511011208008,forest,2410
2392,4189,511011206007,forest,2121
2393,4190,511011206011,forest,2156
2394,4192,511011208014,farmland,2455
2395,4193,511011206005,forest,2110
2396,4197,511011208008,farmland,2404
2397,4198,511011206007,farmland,2124
2398,4199,511011211007,forest,2760
2399,4202,511011208008,forest,2406
2400,4203,511011208009,forest,2414
2401,4204,511011208008,forest,2405
2402,4205,511011208008,farmland,2406
2403,4206,511011208014,forest,2448
2404,4209,511011208014,farmland,2450
2405,4210,511011208014,forest,2450
2406,4212,511011208014,forest,2449
2407,4215,511011208008,forest,2408
2408,4216,511011206011,forest,2155
2409,4218,511011206004,forest,2098
2410,4220,511011211002,forest,2699
2411,4222,511011208014,farmland,2453
2412,4223,511011208014,farmland,2447
2413,4224,511011206007,farmland,2121
2414,4225,511011206011,forest,2154
2415,4229,511011206007,farmland,2124
2416,4230,511011206007,forest,2125
2417,4232,511011208014,farmland,2448
2418,4233,511011208014,forest,2448
2419,4234,511011208008,forest,2408
2420,4236,511011206004,forest,2098
2421,4238,511011206007,forest,2123
2422,4240,511011208016,forest,2477
2423,4241,511011208014,forest,2447
2424,4242,511011208016,farmland,2466
2425,4245,511011206007,farmland,2121
2426,4247,511011211007,forest,2760
2427,4248,511011208014,farmland,2453
2428,4250,511011208016,forest,2472
2429,4258,511011206007,forest,2121
2430,4259,511011211007,farmland,2761
2431,4261,511011208008,forest,2408
2432,4262,511011208009,forest,2413
2433,4263,511011206011,forest,2156
2434,4264,511011208016,forest,2466
2435,4265,511011206007,farmland,2124
2436,4268,511011208016,forest,2474
2437,4270,511011206011,farmland,2156
2438,4271,511011206015,farmland,2186
2439,4272,511011208009,forest,2416
2440,4273,511011206007,farmland,2123
2441,4275,511011208016,forest,2466
2442,4279,511011208016,forest,2466
2443,4280,511011208016,forest,2471
2444,4281,511011208009,forest,2415
2445,4282,511011208008,farmland,2405
2446,4283,511011208016,forest,2466
2447,4284,511011208005,forest,2376
2448,4286,511011208014,forest,2450
2449,4288,511011208008,forest,2404
2450,4289,511011208005,forest,2377
2451,4290,511011208004,forest,2358
2452,4293,511011208008,forest,2408
2453,4294,511011208016,farmland,2472
2454,4295,511011206007,forest,2120
2455,4296,511011206004,farmland,2099
2456,4297,511011206007,farmland,2120
2457,4298,511011208008,forest,2405
2458,4299,511011206007,farmland,2125
2459,4303,511011208014,farmland,2453
2460,4304,511011208016,forest,2473
2461,4305,511011206005,farmland,2104
2462,4307,511011208016,farmland,2471
2463,4308,511011208002,farmland,2341
2464,4310,511011208016,farmland,2468
2465,4312,511011206005,farmland,2110
2466,4314,511011206010,forest,2146
2467,4315,511011206011,farmland,2156
2468,4317,511011206011,forest,2156
2469,4321,511011208004,forest,2358
2470,4325,511011208008,forest,2407
2471,4327,511011208014,forest,2453
2472,4330,511011206005,forest,2110
2473,4331,511011208009,forest,2416
2474,4334,511011208014,forest,2447
2475,4336,511011211002,forest,2704
2476,4338,511011206005,farmland,2104
2477,4341,511011206007,farmland,2122
2478,4343,511011206011,farmland,2155
2479,4344,511011206011,forest,2155
2480,4346,511011208009,forest,2417
2481,4347,511011206015,forest,2185
2482,4348,511011208008,farmland,2408
2483,4350,511011208008,farmland,2407
2484,4351,511011206007,farmland,2124
2485,4352,511011208016,farmland,2477
2486,4353,511011208016,farmland,2473
2487,4354,511011208008,farmland,2404
2488,4355,511011206015,forest,2186
2489,4356,511011206005,farmland,2104
2490,4357,511011208008,forest,2405
2491,4359,511011208016,farmland,2470
2492,4364,511011208008,farmland,2404
2493,4365,511011208016,farmland,2468
2494,4370,511011206010,forest,2147
2495,4372,511011206007,farmland,2122
2496,4375,511011208014,farmland,2453
2497,4376,511011208002,forest,2341
2498,4378,511011208005,forest,2376
2499,4380,511011206011,forest,2157
2500,4382,511011206007,farmland,2122
2501,4383,511011208002,farmland,2341
2502,4384,511011206005,forest,2104
2503,4385,511011208004,forest,2359
2504,4387,511011206004,forest,2098
2505,4394,511011206011,forest,2155
2506,4395,511011208016,farmland,2476
2507,4397,511011208002,forest,2343
2508,4398,511011211002,farmland,2700
2509,4399,511011208014,forest,2453
2510,4400,511011211007,forest,2765
2511,4401,511011208014,farmland,2450
2512,4402,511011208016,farmland,2472
2513,4405,511011208008,forest,2406
2514,4408,511011208014,farmland,2453
2515,4411,511011208008,forest,2404
2516,4412,511011208004,farmland,2359
2517,4413,511011206011,forest,2155
2518,4417,511011208014,forest,2447
2519,4418,511011208008,farmland,2404
2520,4419,511011208008,farmland,2404
2521,4421,511011208014,forest,2449
2522,4422,511011208008,forest,2408
2523,4424,511011206011,farmland,2155
2524,4425,511011206011,farmland,2157
2525,4427,511011206011,farmland,2157
2526,4428,511011208008,farmland,2408
2527,4429,511011206005,forest,2110
2528,4430,511011206007,forest,2120
2529,4432,511011208004,forest,2359
2530,4433,511011206010,farmland,2145
2531,4437,511011208014,forest,2453
2532,4438,511011208008,forest,2409
2533,4440,511011211007,forest,2762
2534,4441,511011208002,forest,2342
2535,4443,511011206015,forest,2185
2536,4446,511011208016,farmland,2470
2537,4448,511011206010,forest,2144
2538,4449,511011208014,forest,2448
2539,4450,511011211007,forest,2765
2540,4452,511011206015,forest,2186
2541,4454,511011206004,farmland,2099
2542,4455,511011208016,farmland,2466
2543,4458,511011211007,forest,2766
2544,4463,511011206007,farmland,2122
2545,4464,511011208014,forest,2448
2546,4466,511011208002,farmland,2341
2547,4467,511011206011,forest,2155
2548,4468,511011208016,farmland,2468
2549,4469,511011208014,farmland,2450
2550,4470,511011208002,forest,2341
2551,4471,511011208014,farmland,2450
2552,4472,511011208014,forest,2447
2553,4473,511011211002,forest,2701
2554,4474,511011208016,farmland,2470
2555,4476,511011208014,farmland,2450
2556,4481,511011206011,farmland,2157
2557,4483,511011208014,forest,2450
2558,4484,511011208016,forest,2477
2559,4485,511011206004,farmland,2098
2560,4487,511011206007,farmland,2123
2561,4488,511011206010,forest,2145
2562,4489,511011208016,forest,2470
2563,4490,511011208009,forest,2413
2564,4491,511011208016,farmland,-1
2565,4492,511011208016,forest,2469
2566,4494,511011208014,forest,2448
2567,4495,511011206015,farmland,2187
2568,4497,511011208009,forest,2417
2569,4499,511011208016,forest,2472
2570,4502,511011211002,forest,2704
2571,4507,511011206011,farmland,2157
2572,4508,511011206015,forest,2186
2573,4512,511011208004,forest,2358
2574,4514,511011206007,forest,2124
2575,4517,511011208014,forest,2450
2576,4518,511011206007,farmland,2123
2577,4520,511011208002,forest,2343
2578,4521,511011208008,forest,2404
2579,4522,511011208008,forest,2406
2580,4524,511011208008,forest,2404
2581,4525,511011208016,farmland,2478
2582,4528,511011208014,farmland,2449
2583,4529,511011206011,forest,2156
2584,4530,511011208016,forest,2471
2585,4531,511011206011,forest,2157
2586,4532,511011206007,farmland,2123
2587,4534,511011206010,farmland,2145
2588,4538,511011206005,farmland,2110
2589,4539,511011208004,farmland,2359
2590,4541,511011211007,forest,2761
2591,4544,511011208014,forest,2447
2592,4546,511011208016,farmland,2466
2593,4548,511011208014,farmland,2450
2594,4550,511011206011,farmland,2154
2595,4551,511011208008,farmland,2406
2596,4552,511011206010,forest,2147
2597,4554,511011208008,forest,2406
2598,4558,511011206004,farmland,2099
2599,4566,511011208005,forest,2376
2600,4567,511011208004,forest,2358
2601,4568,511011206007,farmland,2121
2602,4570,511011208005,farmland,2376
2603,4572,511011206010,forest,2147
2604,4576,511011206011,forest,2154
2605,4578,511011208008,forest,2406
2606,4579,511011206007,farmland,2120
2607,4581,511011208016,farmland,2470
2608,4582,511011208016,forest,2470
2609,4584,511011208009,farmland,2416
2610,4585,511011208016,forest,2471
2611,4586,511011208008,farmland,2408
2612,4589,511011211002,forest,2700
2613,4591,511011206010,farmland,2146
2614,4592,511011208016,forest,2471
2615,4594,511011208016,forest,2470
2616,4599,511011208008,farmland,2408
2617,4601,511011208007,farmland,2399
2618,4604,511011208007,farmland,2394
2619,4609,511011206004,farmland,2097
2620,4612,511011208008,farmland,2408
2621,4613,511011208008,farmland,2408
2622,4614,511011206004,forest,2103
2623,4621,511011206011,forest,2156
2624,4622,511011208015,forest,2462
2625,4624,511011211007,farmland,2768
2626,4628,511011206010,forest,2147
2627,4631,511011206010,forest,2147
2628,4634,511011206004,farmland,2098
2629,4635,511011208008,forest,2406
2630,4639,511011206010,farmland,2148
2631,4641,511011206007,farmland,2126
2632,4642,511011208008,forest,2410
2633,4643,511011206015,forest,2184
2634,4645,511011208016,forest,2469
2635,4646,511011208007,forest,2394
2636,4647,511011208016,farmland,2472
2637,4651,511011208016,farmland,2478
2638,4654,511011207004,forest,2215
2639,4655,511011208009,forest,2416
2640,4656,511011208009,forest,2416
2641,4660,511011211002,forest,2701
2642,4662,511011208016,forest,2475
2643,4664,511011208007,farmland,2399
2644,4666,511011208014,forest,2456
2645,4668,511011208008,forest,2404
2646,4669,511011208002,forest,2342
2647,4670,511011206007,forest,2126
2648,4671,511011206004,farmland,2096
2649,4672,511011206011,farmland,2155
2650,4674,511011206007,farmland,2126
2651,4675,511011206015,forest,2186
2652,4676,511011206007,farmland,2120
2653,4677,511011207004,farmland,2215
2654,4678,511011208004,farmland,2358
2655,4681,511011208016,farmland,2471
2656,4682,511011208007,farmland,2398
2657,4684,511011206007,forest,2126
2658,4685,511011208008,forest,2405
2659,4690,511011206011,forest,2155
2660,4693,511011206015,forest,2184
2661,4694,511011206011,farmland,2156
2662,4695,511011206011,forest,2156
2663,4697,511011208015,farmland,2458
2664,4699,511011206010,forest,2147
2665,4701,511011208014,farmland,2456
2666,4702,511011206004,farmland,2103
2667,4703,511011207004,forest,2215
2668,4706,511011211007,forest,2770
2669,4707,511011206011,forest,2155
2670,4708,511011208004,forest,2358
2671,4710,511011207004,forest,2216
2672,4711,511011208008,forest,2405
2673,4714,511011208008,forest,2404
2674,4715,511011208014,farmland,2456
2675,4716,511011208008,farmland,2404
2676,4717,511011208016,forest,2478
2677,4718,511011206007,farmland,2124
2678,4721,511011211002,farmland,2704
2679,4723,511011208008,farmland,2404
2680,4724,511011208008,farmland,2404
2681,4725,511011208008,forest,-1
2682,4727,511011211007,forest,2769
2683,4730,511011206007,forest,2125
2684,4731,511011208016,farmland,2478
2685,4733,511011206012,farmland,2161
2686,4737,511011206010,forest,2145
2687,4739,511011208015,forest,2458
2688,4741,511011208004,forest,2358
2689,4742,511011208008,forest,2408
2690,4745,511011208016,forest,2476
2691,4746,511011208009,forest,2416
2692,4747,511011208016,forest,2475
2693,4749,511011206015,forest,2184
2694,4752,511011208016,farmland,2471
2695,4754,511011208008,farmland,2408
2696,4755,511011206010,forest,2146
2697,4756,511011206004,forest,-1
2698,4757,511011208004,forest,2358
2699,4759,511011208015,forest,2463
2700,4761,511011208004,forest,2359
2701,4762,511011208004,forest,2359
2702,4763,511011208016,forest,2475
2703,4764,511011208016,farmland,-1
2704,4766,511011206011,farmland,2156
2705,4767,511011208008,forest,-1
2706,4768,511011208007,forest,2398
2707,4771,511011208015,forest,2459
2708,4772,511011206011,forest,2155
2709,4773,511011206004,forest,2102
2710,4774,511011206004,farmland,2101
2711,4776,511011211002,forest,2699
2712,4777,511011211007,forest,2768
2713,4779,511011208016,forest,2472
2714,4780,511011206004,forest,2102
2715,4781,511011211007,forest,2769
2716,4782,511011208004,farmland,2358
2717,4783,511011207004,farmland,2214
2718,4785,511011206004,farmland,2098
2719,4786,511011206015,forest,2187
2720,4787,511011206015,farmland,2187
2721,4789,511011208016,forest,2475
2722,4790,511011206011,farmland,2157
2723,4797,511011208007,forest,2398
2724,4798,511011206010,farmland,2145
2725,4800,511011206004,forest,2098
2726,4804,511011208007,farmland,2394
2727,4805,511011206007,farmland,2126
2728,4809,511011208016,forest,2475
2729,4810,511011208015,farmland,2460
2730,4811,511011206010,farmland,2148
2731,4813,511011208009,forest,2413
2732,4814,511011208015,farmland,2458
2733,4815,511011208014,farmland,2456
2734,4816,511011208016,farmland,2473
2735,4818,511011208007,forest,2400
2736,4819,511011208008,farmland,2408
2737,4820,511011206007,forest,2123
2738,4821,511011208004,forest,2358
2739,4822,511011208004,farmland,2358
2740,4826,511011206015,forest,2185
2741,4827,511011206004,farmland,2095
2742,4828,511011208008,farmland,-1
2743,4830,511011206010,farmland,2146
2744,4833,511011206007,farmland,2119
2745,4834,511011206015,farmland,2184
2746,4835,511011206010,forest,2147
2747,4839,511011208015,farmland,2460
2748,4840,511011208015,forest,2461
2749,4842,511011208016,farmland,2472
2750,4844,511011211002,forest,2700
2751,4845,511011211005,forest,2742
2752,4848,511011206011,forest,2156
2753,4851,511011206015,farmland,2186
2754,4853,511011208008,farmland,2406
2755,4854,511011211002,forest,2700
2756,4855,511011208008,forest,2405
2757,4856,511011208015,forest,2462
2758,4860,511011206007,farmland,2125
2759,4861,511011208016,farmland,2475
2760,4863,511011208008,forest,2406
2761,4864,511011208009,farmland,2414
2762,4869,511011208016,farmland,2468
2763,4870,511011208004,farmland,2359
2764,4872,511011211007,forest,2769
2765,4874,511011208015,farmland,2463
2766,4875,511011208007,farmland,2397
2767,4877,511011208008,farmland,2405
2768,4879,511011206004,forest,2101
2769,4880,511011206004,farmland,2101
2770,4882,511011208015,farmland,2458
2771,4883,511011211002,farmland,2703
2772,4885,511011206015,farmland,2190
2773,4886,511011206016,farmland,2195
2774,4891,511011208015,forest,2460
2775,4894,511011208015,farmland,2461
2776,4895,511011206011,forest,2155
2777,4900,511011206010,farmland,2145
2778,4901,511011208007,farmland,2394
2779,4902,511011207004,forest,2214
2780,4905,511011211002,forest,2704
2781,4907,511011208016,forest,2478
2782,4908,511011208015,forest,2460
2783,4910,511011208008,farmland,2406
2784,4911,511011206015,forest,2184
2785,4912,511011206004,farmland,2102
2786,4914,511011208004,farmland,2360
2787,4915,511011206016,forest,2191
2788,4922,511011211003,forest,2723
2789,4924,511011208015,farmland,2460
2790,4929,511011206012,forest,2164
2791,4930,511011207004,farmland,2216
2792,4934,511011206012,farmland,2160
2793,4935,511011206012,forest,2160
2794,4936,511011206016,farmland,2192
2795,4937,511011109008,farmland,1278
2796,4940,511011206016,farmland,2194
2797,4941,511011206013,forest,2170
2798,4942,511011208006,farmland,2380
2799,4943,511011207005,forest,2229
2800,4945,511011211003,forest,2716
2801,4950,511011206014,farmland,2175
2802,4952,511011109005,farmland,1253
2803,4953,511011102013,forest,407
2804,4956,511011109004,farmland,1248
2805,4957,511011102013,farmland,405
2806,4958,511011208004,farmland,2365
2807,4959,511011206008,forest,2132
2808,4961,511011206003,farmland,-1
2809,4962,511011206009,forest,2143
2810,4963,511011207005,farmland,2229
2811,4964,511011206009,farmland,2141
2812,4965,511011208006,forest,2383
2813,4968,511011211010,farmland,2792
2814,4969,511011102016,forest,437
2815,4970,511011102013,forest,410
2816,4974,511011208006,farmland,2385
2817,4975,511011206014,forest,2177
2818,4977,511011102012,farmland,396
2819,4980,511011211010,forest,2792
2820,4981,511011211005,forest,2744
2821,4983,511011207004,forest,2213
2822,4988,511011206007,farmland,2124
2823,4991,511011208008,forest,2404
2824,4993,511011206010,farmland,2150
2825,4994,511011206010,farmland,2150
2826,4996,511011206010,farmland,2148
2827,4998,511011206015,farmland,2185
2828,4999,511011206004,forest,2102
2829,5000,511011211002,forest,2699
2830,5001,511011206004,farmland,2096
2831,5004,511011208008,forest,2409
2832,5005,511011207004,forest,2214
2833,5006,511011208009,forest,2413
2834,5008,511011208016,forest,2475
2835,5009,511011206010,farmland,2151
2836,5010,511011208004,forest,2358
2837,5011,511011208004,farmland,2359
2838,5012,511011208008,forest,2404
2839,5014,511011206011,farmland,2156
2840,5016,511011206015,forest,2185
2841,5018,511011208014,farmland,2456
2842,5020,511011206010,forest,2147
2843,5021,511011208016,forest,2469
2844,5022,511011206015,forest,2185
2845,5023,511011207004,farmland,-1
2846,5025,511011208004,farmland,2358
2847,5027,511011206011,forest,2157
2848,5028,511011208016,forest,2477
2849,5030,511011206010,forest,2146
2850,5031,511011208008,farmland,2406
2851,5034,511011206004,farmland,2101
2852,5035,511011208016,farmland,2473
2853,5037,511011208007,farmland,2397
2854,5039,511011208008,forest,-1
2855,5041,511011208014,farmland,2457
2856,5042,511011208008,farmland,2405
2857,5044,511011208004,farmland,2359
2858,5046,511011208016,farmland,2478
2859,5047,511011211007,farmland,2760
2860,5048,511011208004,forest,2359
2861,5049,511011206015,forest,2184
2862,5053,511011208008,farmland,2404
2863,5057,511011206004,forest,2097
2864,5058,511011208015,forest,2460
2865,5060,511011206010,farmland,2145
2866,5062,511011211002,forest,2704
2867,5063,511011206004,farmland,2103
2868,5065,511011208004,forest,2359
2869,5068,511011206011,farmland,2154
2870,5069,511011206007,farmland,2124
2871,5071,511011206004,forest,2098
2872,5073,511011208008,forest,2405
2873,5076,511011206004,farmland,2097
2874,5083,511011208016,farmland,2471
2875,5085,511011208016,farmland,2477
2876,5086,511011211002,forest,2703
2877,5087,511011208016,forest,2476
2878,5088,511011206010,farmland,2146
2879,5089,511011208002,forest,2341
2880,5091,511011208008,farmland,2405
2881,5092,511011208014,farmland,-1
2882,5094,511011206010,farmland,2148
2883,5095,511011208014,farmland,2455
2884,5097,511011206004,farmland,2102
2885,5099,511011206007,forest,2124
2886,5100,511011208014,farmland,2455
2887,5102,511011208009,forest,2416
2888,5104,511011208014,farmland,2456
2889,5106,511011208016,forest,2471
2890,5107,511011206015,farmland,2187
2891,5108,511011211007,forest,2769
2892,5112,511011208016,farmland,2475
2893,5113,511011206007,forest,2122
2894,5114,511011208008,forest,2405
2895,5117,511011208014,farmland,2451
2896,5119,511011208014,forest,2457
2897,5120,511011208016,farmland,2473
2898,5121,511011211007,forest,2760
2899,5122,511011211007,forest,2768
2900,5123,511011206004,forest,2097
2901,5125,511011208016,farmland,2468
2902,5126,511011208014,farmland,2456
2903,5130,511011206011,farmland,2155
2904,5131,511011206011,forest,2154
2905,5135,511011208004,farmland,2359
2906,5138,511011206011,farmland,2154
2907,5139,511011206007,forest,2122
2908,5141,511011206010,forest,2148
2909,5144,511011208008,farmland,-1
2910,5145,511011208007,farmland,2400
2911,5150,511011206004,forest,2099
2912,5151,511011208008,forest,2409
2913,5154,511011208016,forest,2478
2914,5155,511011208016,forest,2469
2915,5158,511011208014,forest,2456
2916,5159,511011206010,farmland,2149
2917,5160,511011206011,forest,2154
2918,5162,511011206010,farmland,2149
2919,5163,511011206010,farmland,2149
2920,5168,511011208008,farmland,2410
2921,5170,511011206011,farmland,2157
2922,5174,511011208014,forest,2455
2923,5176,511011206010,forest,2147
2924,5181,511011208008,farmland,2404
2925,5182,511011211007,forest,2768
2926,5185,511011208004,farmland,2358
2927,5187,511011206010,farmland,2148
2928,5188,511011206010,farmland,2148
2929,5189,511011206010,farmland,2149
2930,5190,511011206010,farmland,2146
2931,5191,511011206007,farmland,2125
2932,5192,511011206007,farmland,2124
2933,5193,511011208014,forest,2456
2934,5195,511011208016,farmland,2469
2935,5196,511011206007,farmland,2126
2936,5197,511011206004,farmland,2097
2937,5198,511011206004,forest,2097
2938,5199,511011208014,farmland,2450
2939,5200,511011206010,farmland,2153
2940,5203,511011206010,farmland,2149
2941,5204,511011208014,farmland,2456
2942,5205,511011206004,farmland,2099
2943,5211,511011211002,forest,2702
2944,5213,511011208014,forest,2455
2945,5216,511011211002,forest,2703
2946,5217,511011206004,farmland,2096
2947,5218,511011206007,forest,2119
2948,5219,511011208016,forest,2475
2949,5220,511011208016,farmland,2475
2950,5221,511011208016,farmland,2472
2951,5225,511011208014,farmland,2456
2952,5229,511011206007,farmland,2119
2953,5230,511011206004,farmland,2102
2954,5231,511011206007,farmland,2119
2955,5232,511011208016,forest,2472
2956,5233,511011206011,forest,2155
2957,5235,511011206011,forest,2155
2958,5236,511011206004,forest,2096
2959,5237,511011206007,farmland,2122
2960,5239,511011206004,farmland,2099
2961,5240,511011206004,forest,2095
2962,5245,511011206007,farmland,2125
2963,5249,511011208014,forest,2456
